ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
SLE,Sierra Leone,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083,0.3083
SGP,Singapore,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
SVK,Slovakia,2.615,2.559400082,2.503799915,2.448199987,2.392599821,2.337,2.144199848,1.951399922,1.758599997,1.565799952,1.373,1.373,1.373,1.373,1.373,1.373,1.373
SVN,Slovenia,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956
SLB,Solomon Islands,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
SOM,Somalia,22.38,22.38,22.38,22.38,22.38,22.38,22.3920002,22.40399933,22.41600037,22.4279995,22.44,22.44,22.44,22.44,22.44,22.44,22.44
ZAF,South Africa,25.76,25.60000038,25.44000053,25.27999878,25.11999893,24.96,24.96,24.96,24.96,24.96,24.96,24.96,24.96,24.96,24.96,24.96,24.96
ESP,Spain,32.82,32.82,32.82,32.82,32.82,32.82,32.09000015,31.36000061,30.62999916,29.89999962,29.17,29.13999939,29.11000061,29.07999992,29.05000114,29.02,29.02
LKA,Sri Lanka,24.64,24.64,24.64,24.64,24.64,24.64,24.61800003,24.59600067,24.5739994,24.55200005,24.53,24.53,24.53,24.53,24.53,24.53,24.53
SDN,Sudan,27.6,33.59600067,39.59200287,45.58800125,51.58399963,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58
SUR,Suriname,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492,0.5492
SWZ,Swaziland,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1
SWE,Sweden,1.545,1.545,1.545,1.545,1.545,1.545,1.536599994,1.52820003,1.519799948,1.511399984,1.503,1.503,1.503,1.503,1.503,1.503,1.503
CHE,Switzerland,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886,4.886
SYR,Syrian Arab Republic,85.89,88.18799591,90.48600006,92.78399658,95.08200073,97.38,97.85599518,98.33200073,98.80799866,99.28400421,99.76,99.76,99.76,99.76,99.76,99.76,99.76
TJK,Tajikistan,74.28,74.39199829,74.5039978,74.61599731,74.72799683,74.84,74.84,74.84,74.84,74.84,74.84,74.84,74.84,74.84,74.84,74.84,74.84
