ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
LTU,Lithuania,3629102,3601613,3575137,3549331,3524238,3499536,3481292,3469070,3454205,3435591,3414304,3394082,3375618,3358115,3339456,3286820,3203000
LUX,Luxembourg,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,517000
MDG,Madagascar,13129227,13547271,13981666,14430739,14892172,15364272,15846412,16338968,16842482,17357913,17885967,18426870,18980391,19546282,20124150,20713819,21315135
MWI,Malawi,9883350,10070605,10319125,10612353,10922265,11228756,11529337,11833102,12144945,12472794,12822587,13195329,13589404,14005113,14442290,14900841,15380888
MYS,Malaysia,20720810,21247102,21781499,22322448,22867698,23414909,23964621,24515323,25060184,25590453,26100241,26586287,27051142,27502008,27949395,28401017,28859154
MDV,Maldives,248712,253960,259002,263867,268600,273236,277791,282266,286665,290988,295240,299419,303539,307632,311739,315885,320081
MLI,Mali,9824510,10092753,10371338,10662517,10969725,11295324,11639798,12001887,12380104,12772264,13176642,13592796,14020786,14459990,14909813,15369809,15839538
MLT,Malta,370433,372687,375236,377516,379360,381363,393028,395969,398582,401268,403837,406408,409050,411950,413991,415995,419000
MHL,Marshall Islands,51008,51389,51697,51930,52080,52145,52131,52066,51992,51968,52037,52210,52487,52880,53396,54038,54816
MRT,Mauritania,2292053,2357678,2425374,2495316,2567741,2642743,2720367,2800333,2882003,2964526,3047249,3129959,3212672,3295254,3377630,3459773,3541540
MUS,Mauritius,1122457,1133996,1148284,1160421,1175267,1186873,1199881,1210196,1222811,1233386,1243253,1252698,1260403,1268565,1275032,1280924,1286051
MEX,Mexico,92272749,93858373,95441345,97001933,98513690,99959594,101329543,102634153,103902569,105175967,106483757,107835259,109220753,110627158,112033369,113423047,114793341
FSM,"Micronesia, Federated States of",107233,107904,107947,107605,107237,107103,107290,107728,108325,108926,109419,109789,110092,110367,110676,111064,111542
MDA,"Moldova, Republic of",3675099,3667748,3659655,3652771,3646999,3639588,3631460,3623059,3612869,3603934,3595182,3585520,3576904,3570107,3565603,3562062,3559000
MCO,Monaco,33014,33485,33974,34444,34840,35126,35288,35341,35323,35282,35260,35267,35295,35336,35377,35407,35427
MKD,Macedonia,1963484,1973283,1982994,1992404,2001178,2009091,2016075,2022255,2027819,2033039,2038109,2043091,2047922,2052524,2056769,2060563,2063893
MNG,Mongolia,2306131,2325369,2345618,2366895,2388862,2411369,2434515,2458853,2485177,2514462,2547339,2584143,2624509,2667474,2711659,2756001,2800114
MNE,Montenegro,643227,644121,642533,639309,635689,632606,630299,628594,627500,626912,626739,627074,627962,629185,630435,631490,632261
MAR,Morocco,26928600,27323664,27708647,28082684,28444414,28793236,29129204,29453931,29770316,30082152,30392473,30702084,31011199,31321453,31634524,31951412,32272974
MOZ,Mozambique,15933452,16412893,16862385,17295521,17735992,18200656,18691461,19200021,19721009,20246287,20770013,21290952,21811326,22332900,22858607,23390765,23929708
MMR,Myanmar,42133199,42735941,43352191,43952526,44496687,44957660,45323903,45609292,45843675,46070248,46321162,46605278,46915826,47250315,47601374,47963012,48336763
NAM,Namibia,1651352,1700975,1751872,1802579,1851034,1895839,1936399,1973408,2008342,2043339,2079951,2118653,2158984,2200422,2242078,2283289,2324004
NRU,Nauru,,,,,,,,,,,,,,,,,
NPL,Nepal,21594872,22137784,22691788,23255046,23825372,24400606,24980184,25562573,26143530,26717875,27281945,27833665,28373838,28905358,29432743,29959364,30485798
NLD,Netherlands,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16696000
NZL,New Zealand,3673400,3732000,3781400,3815000,3835100,3857800,3880500,3948500,4027200,4087500,4133900,4184600,4228300,4268900,4315800,4367800,4405200
NIC,Nicaragua,4637040,4733164,4824799,4911886,4994730,5073704,5148635,5219724,5288271,5356012,5424336,5493527,5563654,5635577,5710230,5788163,5869859
NER,Niger,9178575,9499892,9835945,10185812,10548219,10922421,11308134,11706182,12118322,12546945,12993884,13460138,13945662,14450007,14972257,15511953,16068994
NGA,Nigeria,110014688,112618306,115268715,117983368,120784408,123688536,126704722,129832447,133067097,136399438,139823340,143338939,146951477,150665730,154488072,158423182,162470737
NOR,Norway,4359184,4381336,4405157,4431464,4461913,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4952000
OMN,Oman,2232018,2258730,2266469,2262969,2259398,2264163,2279171,2302874,2335967,2378336,2429510,2490620,2561187,2636963,2712141,2782435,2846145
PAK,Pakistan,127346713,130737306,134255952,137808222,141261069,144522192,147557907,150407242,153139895,155860066,158645463,161513324,164445596,167442258,170494367,173593383,176745364
PLW,Palau,17254,17694,18122,18522,18876,19172,19402,19573,19698,19803,19906,20011,20118,20228,20346,20472,20609
PAN,Panama,2676926,2731717,2787228,2843276,2899636,2956126,3012635,3069123,3125565,3181969,3238321,3294583,3350673,3406487,3461901,3516820,3571185
PNG,Papua New Guinea,4715617,4840693,4970478,5104153,5240560,5378824,5518586,5659946,5803029,5948135,6095437,6244916,6396307,6549268,6703361,6858266,7013829
PRY,Paraguay,4795365,4905150,5014650,5124050,5233615,5343539,5453921,5564709,5675754,5786836,5897816,6008597,6119295,6230242,6341892,6454548,6568290
PER,Peru,23827163,24248671,24667356,25079136,25478577,25861887,26228274,26579252,26916342,27242033,27558769,27866387,28166078,28463338,28765162,29076512,29399817
PHL,Philippines,69255386,70831419,72427130,74040838,75669587,77309965,78964389,80630416,82293990,83936698,85546427,87116275,88652631,90173139,91703090,93260798,94852030
POL,Poland,38594998,38624370,38649660,38663481,38660271,38453757,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38183683,38216000
PRT,Portugal,10030376,10057861,10091120,10129290,10171949,10225836,10292999,10368403,10441075,10501970,10549424,10584344,10608335,10622413,10632482,10637346,10637000
QAT,Qatar,501371,512422,528787,548828,569870,590957,608057,624173,653500,715146,820986,978336,1178192,1396060,1597765,1758793,1870041
ROU,Romania,22684270,22619004,22553978,22507344,22472040,22442971,22131970,21803129,21742013,21684890,21634371,21587666,21546873,21513622,21480401,21438001,21390000
RUS,Russian Federation,148141000,147739000,147304000,146899000,146309000,146303000,145949580.3,145299690.3,144599446.7,143849574.2,143150000,142500000,142100000,141950000,141910000,141920000,141930000
RWA,Rwanda,5570206,5803830,6297733,6944116,7582861,8098344,8456968,8696378,8857859,9009655,9201727,9441406,9710531,10004092,10311275,10624005,10942950
KNA,Saint Kitts and Nevis,41000,40870,40740,40130,42260,44286,46111,46710,46710,48543,49173,49811,50455,51102,51752,52402,53051
LCA,Saint Lucia,145437,147062,149666,151952,153703,155996,157897,159133,160620,162434,164330,166387,168338,170331,172370,174000,176000
VCT,Saint Vincent and the Grenadines,108087,108049,107979,107907,107869,107891,107987,108150,108354,108566,108755,108918,109060,109178,109269,109333,109365
WSM,Samoa,168257,169969,171766,173543,175169,176549,177645,178488,179141,179699,180237,180766,181277,181809,182401,183081,183874
SMR,San Marino,25678,25897,26077,26271,26551,26967,27543,28251,29013,29722,30301,30721,31007,31198,31359,31534,31735
STP,Sao Tome and Principe,127935,130499,133152,135838,138475,141010,143430,145761,148038,150311,152622,154970,157361,159852,162515,165397,168526
SAU,Saudi Arabia,18491845,18786467,19020639,19256649,19578923,20045276,20681576,21463072,22334371,23213767,24041116,24799436,25504176,26166639,26809105,27448086,28082541
SEN,Senegal,8369125,8591861,8812695,9035367,9265135,9505862,9758841,10023194,10297956,10581316,10871908,11169549,11474661,11787123,12106865,12433728,12767556
SRB,Serbia,7738986.598,7708878.205,7649630.752,7567745,7540401,7516346,7503433,7500031,7480591,7463157,7440769,7411569,7381579,7350221,7320807,7291436,7261000
SYC,Seychelles,75304,76417,77319,78846,80410,81131,81202,83700,82800,82500,82900,84600,85033,86956,87298,86525,86000
SLE,Sierra Leone,3898363,3898177,3913681,3953705,4028260,4143115,4303850,4505515,4730020,4952134,5153435,5327364,5478289,5612129,5739293,5867536,5997486
SGP,Singapore,3524500,3670700,3796000,3927200,3958700,4027900,4138000,4176000,4114800,4166700,4265800,4401400,4588600,4839400,4987600,5076700,5183700
SVK,Slovakia,5361999,5373361,5383291,5390516,5396020,5388720,5378867,5379056,5379607,5382438,5387001,5391409,5397318,5406626,5418590,5430099,5440000
SVN,Slovenia,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052000
SLB,Solomon Islands,356404,366363,376511,386906,397627,408732,420232,432107,444344,456919,469805,483000,496490,510221,524125,538148,552267
SOM,Somalia,6524697,6628554,6786636,6982940,7193120,7399033,7596920,7791254,7981955,8170899,8359859,8547497,8733493,8922260,9119848,9330872,9556873
ZAF,South Africa,39120000,40000246.95,40926063.04,41899682.78,42923484.53,44000000,44909738,45533292,46116494,46664771,47198469,47730946,48257282,48793022,49320150,49991300,50586757
ESP,Spain,39387017,39478186,39582413,39721108,39926268,40263216,40720484,41313973,42004522,42691689,43398143,44116441,44878945,45555716,45908594,46070971,46235000
LKA,Sri Lanka,18136000,18336000,18568000,18784000,19056000,19102000,18797000,18921000,19173000,19435000,19644000,19858000,20039000,20217000,20450000,20653000,20869000
SDN,Sudan,24538815,25160191,25763173,26356626,26949878,27556383,28177967,28806330,29445166,30101696,30777563,31400127,31934782,32438306,32970881,33603637,34318385
SUR,Suriname,435920,441896,447957,454124,460419,466846,473431,480132,486800,493236,499294,504913,510136,515066,519861,524636,529419
